ticket_id,customer_id,agent_id,category_id,channel,created_at,resolved_at,resolution_hours,sla_met,escalated,csat_score,status
T03232,CU0513,A016,C06,Chat,2025-03-26 20:00:00,2025-03-27 13:44:11.506036495,17.74,1,0,5,Resolved
T03233,CU0385,A001,C05,Web,2025-06-08 16:00:00,2025-06-10 08:23:03.343075058,40.38,1,0,4,Resolved
T03234,CU0253,A007,C06,Web,2025-08-15 10:00:00,2025-08-16 10:30:00.170551580,24.5,1,0,4,Resolved
T03235,CU0723,A001,C01,Chat,2025-01-24 14:00:00,2025-01-24 17:59:07.471198363,3.99,1,0,5,Resolved
T03236,CU0612,A008,C03,Email,2025-10-15 10:00:00,2025-10-15 21:17:32.803468936,11.29,1,0,5,Resolved
T03237,CU0605,A011,C03,Chat,2025-09-19 13:00:00,2025-09-20 07:17:59.826687302,18.3,1,0,5,Resolved
T03238,CU0693,A018,C05,Chat,2025-01-21 09:00:00,2025-01-22 11:32:10.493458360,26.54,1,0,5,Resolved
T03239,CU0199,A016,C06,Web,2025-01-24 16:00:00,2025-01-25 15:35:28.341658496,23.59,1,0,5,Resolved
T03240,CU0883,A017,C06,Email,2025-11-07 15:00:00,2025-11-09 06:47:14.411016502,39.79,0,0,5,Resolved
T03241,CU0828,A012,C03,Chat,2025-04-14 16:00:00,2025-04-15 21:49:33.314908094,29.83,0,0,5,Resolved
T03242,CU0396,A008,C04,Web,2025-11-11 13:00:00,2025-11-12 16:07:20.000015706,27.12,0,0,5,Resolved
T03243,CU0184,A017,C01,Chat,2025-07-02 11:00:00,2025-07-02 15:55:43.640544820,4.93,1,0,5,Resolved
T03244,CU0338,A002,C02,Email,2025-05-05 11:00:00,2025-05-05 20:31:29.644910068,9.52,1,0,5,Resolved
T03245,CU0350,A015,C03,Web,2025-04-10 10:00:00,2025-04-11 14:23:59.323000768,28.4,0,1,4,Resolved
T03246,CU0876,A018,C05,Email,2025-08-29 13:00:00,2025-08-31 03:10:11.698676544,38.17,1,0,5,Resolved
T03247,CU0260,A001,C04,Chat,2025-02-10 13:00:00,2025-02-11 05:12:13.878428050,16.2,1,0,5,Resolved
T03248,CU0848,A012,C03,Chat,2025-05-27 16:00:00,2025-05-28 10:39:38.162577276,18.66,1,0,5,Resolved
T03249,CU0208,A016,C05,Web,2025-05-07 08:00:00,2025-05-09 23:05:39.177073330,63.09,0,0,5,Resolved
T03250,CU0835,A013,C06,Chat,2025-02-26 11:00:00,2025-02-28 11:45:42.781134052,48.76,0,1,4,Resolved
T03251,CU0838,A018,C02,Web,2025-05-09 19:00:00,2025-05-10 17:34:03.324434545,22.57,1,0,5,Resolved
T03252,CU0548,A005,C03,Chat,2025-07-12 19:00:00,2025-07-13 13:04:43.108372264,18.08,1,0,4,Resolved
T03253,CU0097,A012,C05,Chat,2025-09-05 20:00:00,2025-09-07 16:48:47.778338664,44.81,1,0,4,Resolved
T03254,CU0556,A015,C06,Chat,2025-02-01 11:00:00,2025-02-02 08:47:28.755419913,21.79,1,0,4,Resolved
T03255,CU0821,A002,C06,Chat,2025-11-15 09:00:00,2025-11-15 21:41:42.737867905,12.7,1,0,5,Resolved
T03256,CU0836,A011,C02,Chat,2025-11-17 10:00:00,2025-11-18 13:08:57.698074986,27.15,0,0,5,Resolved
T03257,CU0412,A018,C04,Chat,2025-09-10 09:00:00,2025-09-11 04:41:28.873233988,19.69,0,0,5,Resolved
T03258,CU0432,A009,C06,Web,2025-12-04 20:00:00,2025-12-05 17:24:17.158487688,21.4,1,0,5,Resolved
T03259,CU0346,A015,C03,Chat,2025-06-06 19:00:00,,30.58,0,0,5,Open
T03260,CU0193,A014,C04,Email,2025-10-27 18:00:00,2025-10-28 02:16:59.533854052,8.28,1,0,5,Resolved
T03261,CU0589,A005,C06,Chat,2025-09-23 17:00:00,2025-09-24 09:30:43.345111327,16.51,1,0,5,Resolved
T03262,CU0887,A007,C01,Email,2025-07-25 12:00:00,2025-07-26 04:06:46.313256661,16.11,0,0,4,Resolved
T03263,CU0241,A009,C05,Chat,2025-03-07 14:00:00,2025-03-08 07:26:15.755815636,17.44,1,0,5,Resolved
T03264,CU0758,A008,C06,Web,2025-07-23 18:00:00,2025-07-25 12:10:56.513663749,42.18,0,1,3,Resolved
T03265,CU0087,A011,C02,Chat,2025-11-25 18:00:00,2025-11-26 09:21:38.542029285,15.36,1,0,4,Resolved
T03266,CU0051,A012,C05,Chat,2025-12-26 14:00:00,,36.87,1,0,4,Open
T03267,CU0811,A008,C04,Chat,2025-06-13 18:00:00,2025-06-14 10:06:49.662619124,16.11,1,0,4,Resolved
T03268,CU0102,A012,C06,Chat,2025-04-01 12:00:00,2025-04-02 20:28:05.264944071,32.47,1,0,5,Resolved
T03269,CU0373,A012,C06,Chat,2025-09-30 13:00:00,2025-10-02 13:21:41.040584557,48.36,0,0,5,Resolved
T03270,CU0794,A018,C06,Email,2025-01-28 18:00:00,2025-01-29 11:30:52.730502040,17.51,1,0,5,Resolved
T03271,CU0314,A015,C01,Chat,2025-02-25 12:00:00,2025-02-25 21:07:57.383438894,9.13,1,0,3,Resolved
T03272,CU0271,A011,C06,Email,2025-07-25 17:00:00,2025-07-26 12:10:40.045113627,19.18,1,0,4,Resolved
T03273,CU0037,A004,C06,Chat,2025-12-28 13:00:00,2025-12-31 02:36:05.938230776,61.6,0,1,2,Resolved
T03274,CU0627,A006,C05,Email,2025-05-01 11:00:00,2025-05-02 03:29:28.683837877,16.49,1,0,4,Resolved
T03275,CU0289,A006,C05,Chat,2025-06-11 10:00:00,2025-06-12 18:21:37.985528106,32.36,1,1,5,Resolved
T03276,CU0107,A006,C01,Email,2025-04-28 15:00:00,2025-04-28 19:25:08.952157837,4.42,1,0,3,Resolved
T03277,CU0428,A018,C06,Web,2025-06-10 14:00:00,2025-06-11 11:57:30.406063532,21.96,1,1,3,Resolved
T03278,CU0154,A010,C01,Chat,2025-01-03 12:00:00,2025-01-03 20:02:54.559144687,8.05,1,0,5,Resolved
T03279,CU0764,A018,C03,Chat,2025-08-06 17:00:00,2025-08-07 10:09:08.280138837,17.15,1,0,4,Resolved
T03280,CU0673,A003,C06,Email,2025-08-06 08:00:00,2025-08-08 23:11:27.434273949,63.19,0,0,3,Resolved
T03281,CU0882,A013,C06,Chat,2025-04-26 09:00:00,2025-04-27 12:41:15.023348484,27.69,1,0,5,Resolved
T03282,CU0882,A011,C06,Chat,2025-04-07 20:00:00,2025-04-08 16:17:56.021681878,20.3,1,0,5,Resolved
T03283,CU0754,A014,C04,Chat,2025-10-05 16:00:00,2025-10-06 02:21:29.703753806,10.36,1,0,5,Resolved
T03284,CU0452,A008,C02,Chat,2025-03-10 15:00:00,2025-03-11 20:34:13.390290426,29.57,0,1,4,Resolved
T03285,CU0154,A010,C04,Web,2025-01-18 08:00:00,2025-01-19 00:33:29.861139059,16.56,1,0,5,Resolved
T03286,CU0039,A007,C01,Chat,2025-01-15 15:00:00,2025-01-15 19:47:32.007005163,4.79,1,0,5,Resolved
T03287,CU0083,A013,C06,Chat,2025-11-18 13:00:00,2025-11-19 07:24:15.362101184,18.4,1,0,5,Resolved
T03288,CU0211,A004,C04,Chat,2025-05-13 15:00:00,2025-05-14 04:37:12.558501440,13.62,1,0,4,Resolved
T03289,CU0795,A012,C03,Chat,2025-02-07 08:00:00,2025-02-08 03:55:48.155947582,19.93,1,0,5,Resolved
T03290,CU0192,A009,C01,Email,2025-11-17 15:00:00,2025-11-17 19:59:12.038851262,4.99,1,0,5,Resolved
T03291,CU0084,A015,C03,Email,2025-02-24 15:00:00,2025-02-25 14:48:54.400806648,23.82,1,0,4,Resolved
T03292,CU0842,A001,C06,Web,2025-05-03 11:00:00,2025-05-04 03:44:34.932683659,16.74,1,0,5,Resolved
T03293,CU0393,A004,C05,Chat,2025-01-08 08:00:00,2025-01-10 15:44:26.253603157,55.74,0,0,4,Resolved
T03294,CU0378,A011,C01,Chat,2025-09-05 20:00:00,2025-09-06 08:59:41.488761156,12.99,0,0,5,Resolved
T03295,CU0272,A007,C02,Chat,2025-09-13 17:00:00,2025-09-14 03:46:03.739093806,10.77,1,0,5,Resolved
T03296,CU0853,A006,C03,Email,2025-10-04 16:00:00,2025-10-05 05:23:53.928000481,13.4,1,0,5,Resolved
T03297,CU0314,A017,C01,Email,2025-04-07 17:00:00,2025-04-07 23:15:21.448247695,6.26,1,0,4,Resolved
T03298,CU0774,A017,C06,Email,2025-04-30 16:00:00,2025-05-01 18:51:53.615589062,26.86,1,0,4,Resolved
T03299,CU0893,A002,C05,Web,2025-12-09 09:00:00,2025-12-10 13:16:52.353337094,28.28,1,0,4,Resolved
T03300,CU0406,A010,C01,Chat,2025-10-27 13:00:00,2025-10-27 17:46:39.931067708,4.78,1,0,5,Resolved
T03301,CU0631,A013,C06,Web,2025-01-14 19:00:00,2025-01-15 08:20:57.252210651,13.35,1,0,4,Resolved
T03302,CU0023,A015,C03,Web,2025-09-10 11:00:00,2025-09-11 14:51:30.178398891,27.86,0,0,4,Resolved
T03303,CU0704,A004,C02,Chat,2025-10-24 20:00:00,2025-10-25 11:55:28.493227502,15.92,1,0,4,Resolved
T03304,CU0876,A016,C04,Chat,2025-07-24 08:00:00,2025-07-24 22:45:53.348138028,14.76,1,0,5,Resolved
T03305,CU0176,A012,C01,Email,2025-08-22 12:00:00,2025-08-22 23:34:00.148149505,11.57,1,0,5,Resolved
T03306,CU0010,A016,C04,Chat,2025-01-01 12:00:00,2025-01-01 20:19:33.555268610,8.33,1,0,5,Resolved
T03307,CU0040,A013,C06,Chat,2025-01-11 16:00:00,2025-01-12 19:09:28.870744593,27.16,1,0,4,Resolved
T03308,CU0771,A016,C06,Chat,2025-01-13 10:00:00,2025-01-16 16:21:04.896691286,78.35,0,0,4,Resolved
T03309,CU0220,A001,C03,Email,2025-02-28 10:00:00,2025-03-01 14:50:24.543621362,28.84,0,0,3,Resolved
T03310,CU0372,A005,C05,Web,2025-12-28 16:00:00,2025-12-29 19:13:36.638710104,27.23,1,0,4,Resolved
T03311,CU0303,A010,C02,Web,2025-08-20 11:00:00,2025-08-21 01:09:34.931201778,14.16,1,0,4,Resolved
T03312,CU0272,A006,C04,Web,2025-10-13 19:00:00,2025-10-13 22:02:11.312631916,3.04,1,0,5,Resolved
T03313,CU0149,A004,C02,Chat,2025-04-18 19:00:00,2025-04-19 17:38:44.496360085,22.65,1,0,4,Resolved
T03314,CU0368,A013,C05,Email,2025-12-09 11:00:00,2025-12-11 07:09:58.291860351,44.17,1,0,5,Resolved
T03315,CU0832,A018,C02,Chat,2025-03-14 15:00:00,2025-03-15 01:57:39.253751708,10.96,1,0,5,Resolved
T03316,CU0322,A010,C06,Chat,2025-11-26 12:00:00,2025-11-27 01:07:34.184602567,13.13,1,0,4,Resolved
T03317,CU0722,A011,C06,Web,2025-01-12 12:00:00,2025-01-13 02:51:53.786960269,14.86,1,0,5,Resolved
T03318,CU0621,A011,C03,Web,2025-01-08 16:00:00,2025-01-09 12:45:48.281918144,20.76,1,0,4,Resolved
T03319,CU0718,A008,C06,Email,2025-01-29 11:00:00,2025-01-30 16:17:53.232350521,29.3,1,1,3,Resolved
T03320,CU0516,A013,C01,Chat,2025-10-17 09:00:00,2025-10-17 19:55:14.436605215,10.92,1,0,5,Resolved
T03321,CU0335,A015,C05,Chat,2025-04-04 11:00:00,,32.23,1,0,3,Open
T03322,CU0232,A003,C03,Email,2025-06-14 20:00:00,2025-06-16 04:02:37.906140318,32.04,0,1,4,Resolved
T03323,CU0253,A005,C01,Chat,2025-06-22 11:00:00,2025-06-22 20:26:51.006755090,9.45,1,0,4,Resolved
T03324,CU0475,A004,C05,Chat,2025-10-16 12:00:00,2025-10-18 09:00:45.793468648,45.01,1,0,4,Resolved
T03325,CU0364,A015,C04,Web,2025-05-08 16:00:00,2025-05-08 20:17:43.332610423,4.3,1,0,5,Resolved
T03326,CU0365,A012,C04,Chat,2025-01-03 09:00:00,2025-01-03 16:42:01.948672504,7.7,1,1,4,Resolved
T03327,CU0333,A013,C04,Chat,2025-05-22 11:00:00,2025-05-22 20:20:11.587272216,9.34,1,0,5,Resolved
T03328,CU0829,A012,C01,Chat,2025-04-16 10:00:00,2025-04-16 23:00:13.954911552,13.0,0,0,5,Resolved
T03329,CU0579,A010,C01,Chat,2025-09-24 20:00:00,2025-09-25 19:52:04.915713460,23.87,0,0,5,Resolved
T03330,CU0804,A015,C05,Chat,2025-10-02 20:00:00,2025-10-04 00:47:29.493048192,28.79,1,0,4,Resolved
T03331,CU0836,A003,C05,Chat,2025-02-03 17:00:00,2025-02-04 16:32:30.362301682,23.54,1,0,4,Resolved
T03332,CU0556,A013,C01,Chat,2025-10-17 11:00:00,2025-10-17 14:19:08.903803270,3.32,1,0,5,Resolved
T03333,CU0083,A016,C03,Chat,2025-01-26 16:00:00,2025-01-27 22:35:23.420580957,30.59,0,1,4,Resolved
T03334,CU0869,A004,C05,Chat,2025-08-15 16:00:00,2025-08-17 12:35:42.814862483,44.6,1,1,3,Resolved
T03335,CU0431,A013,C05,Web,2025-05-23 19:00:00,2025-05-28 16:21:32.481409485,117.36,0,0,2,Resolved
T03336,CU0338,A002,C06,Chat,2025-04-20 10:00:00,2025-04-21 03:55:26.623515241,17.92,1,0,4,Resolved
T03337,CU0373,A003,C04,Email,2025-06-26 17:00:00,2025-06-27 21:22:05.547255391,28.37,0,0,5,Resolved
T03338,CU0080,A008,C04,Email,2025-04-24 10:00:00,2025-04-25 01:24:16.251068822,15.4,1,0,5,Resolved
T03339,CU0598,A018,C05,Chat,2025-10-17 15:00:00,2025-10-18 10:30:59.959489143,19.52,1,0,5,Resolved
T03340,CU0043,A007,C03,Chat,2025-12-19 19:00:00,2025-12-20 13:52:19.112143832,18.87,1,0,4,Resolved
T03341,CU0649,A008,C01,Web,2025-10-25 08:00:00,2025-10-25 19:19:11.661998304,11.32,1,0,5,Resolved
T03342,CU0751,A014,C01,Chat,2025-06-10 09:00:00,2025-06-10 16:13:43.810320561,7.23,1,0,5,Resolved
T03343,CU0380,A015,C06,Email,2025-07-03 18:00:00,2025-07-06 01:03:19.957306140,55.06,0,0,4,Resolved
T03344,CU0346,A013,C02,Email,2025-06-13 08:00:00,2025-06-14 08:39:27.692049873,24.66,0,1,5,Resolved
T03345,CU0606,A001,C05,Web,2025-10-17 16:00:00,2025-10-19 08:32:31.354117893,40.54,1,0,3,Resolved
T03346,CU0775,A016,C05,Email,2025-07-21 14:00:00,2025-07-23 12:28:35.717359015,46.48,1,0,5,Resolved
T03347,CU0087,A005,C03,Chat,2025-06-20 12:00:00,2025-06-20 22:01:08.652969904,10.02,1,0,4,Resolved
T03348,CU0413,A010,C06,Chat,2025-05-30 19:00:00,2025-06-01 00:27:50.833352221,29.46,1,1,5,Resolved
T03349,CU0291,A014,C05,Email,2025-05-17 19:00:00,2025-05-19 04:33:21.674676337,33.56,1,0,5,Resolved
T03350,CU0011,A006,C01,Chat,2025-07-21 12:00:00,2025-07-21 16:24:07.512898762,4.4,1,0,5,Resolved
T03351,CU0008,A013,C06,Web,2025-09-09 08:00:00,2025-09-11 00:44:52.722948980,40.75,0,0,5,Resolved
T03352,CU0476,A010,C04,Web,2025-06-07 09:00:00,2025-06-07 19:31:52.032772308,10.53,1,0,5,Resolved
T03353,CU0688,A003,C03,Chat,2025-10-22 09:00:00,2025-10-22 18:29:06.683227868,9.49,1,0,5,Resolved
T03354,CU0536,A004,C05,Chat,2025-10-29 20:00:00,2025-10-30 22:41:09.143224112,26.69,1,0,4,Resolved
T03355,CU0224,A014,C05,Web,2025-06-06 15:00:00,2025-06-07 17:56:28.284598269,26.94,1,0,4,Resolved
T03356,CU0407,A002,C03,Chat,2025-11-28 16:00:00,2025-11-30 08:31:06.195102470,40.52,0,0,5,Resolved
T03357,CU0870,A007,C06,Chat,2025-03-05 11:00:00,2025-03-06 14:36:11.258913268,27.6,1,0,5,Resolved
T03358,CU0755,A009,C05,Chat,2025-12-07 19:00:00,2025-12-09 20:24:45.736259338,49.41,0,0,3,Resolved
T03359,CU0108,A007,C05,Chat,2025-04-18 17:00:00,2025-04-19 22:23:57.422099187,29.4,1,0,4,Resolved
T03360,CU0580,A008,C01,Chat,2025-07-25 17:00:00,2025-07-25 21:24:22.741103221,4.41,1,0,5,Resolved
T03361,CU0563,A018,C02,Email,2025-04-14 14:00:00,2025-04-15 13:06:52.357612334,23.11,1,1,3,Resolved
T03362,CU0329,A001,C04,Email,2025-06-11 17:00:00,2025-06-12 02:58:47.245983589,9.98,1,1,4,Resolved
T03363,CU0329,A018,C05,Chat,2025-05-05 15:00:00,2025-05-06 17:39:17.078396529,26.65,1,0,5,Resolved
T03364,CU0648,A013,C04,Email,2025-09-15 12:00:00,2025-09-15 20:45:58.789322046,8.77,1,0,5,Resolved
T03365,CU0842,A017,C06,Chat,2025-01-30 15:00:00,2025-01-31 16:49:55.881673759,25.83,1,0,5,Resolved
T03366,CU0288,A012,C02,Email,2025-11-02 12:00:00,2025-11-03 10:36:35.617932590,22.61,1,0,4,Resolved
T03367,CU0835,A017,C05,Chat,2025-11-26 20:00:00,2025-11-28 19:10:05.420931758,47.17,1,0,4,Resolved
T03368,CU0755,A002,C06,Web,2025-07-25 17:00:00,2025-07-28 22:05:41.220706819,77.09,0,0,3,Resolved
T03369,CU0048,A013,C06,Web,2025-07-19 17:00:00,2025-07-23 21:15:05.734715936,100.25,0,1,3,Resolved
T03370,CU0253,A013,C06,Email,2025-09-13 17:00:00,2025-09-14 08:02:18.240421045,15.04,1,0,5,Resolved
T03371,CU0397,A017,C06,Chat,2025-03-14 13:00:00,2025-03-15 03:36:38.122117185,14.61,1,0,5,Resolved
T03372,CU0600,A002,C01,Email,2025-10-01 20:00:00,2025-10-01 23:32:44.771843000,3.55,1,0,5,Resolved
T03373,CU0204,A010,C05,Chat,2025-03-21 10:00:00,2025-03-23 03:11:47.783800748,41.2,1,0,5,Resolved
T03374,CU0374,A010,C06,Email,2025-09-04 15:00:00,2025-09-05 18:38:33.905088110,27.64,1,0,4,Resolved
T03375,CU0084,A002,C05,Web,2025-04-22 08:00:00,2025-04-23 08:52:29.352744854,24.87,1,0,4,Resolved
T03376,CU0092,A012,C02,Web,2025-09-30 11:00:00,2025-10-01 03:15:20.809482886,16.26,1,0,5,Resolved
T03377,CU0392,A009,C06,Email,2025-10-16 15:00:00,2025-10-17 20:41:47.767843608,29.7,1,0,5,Resolved
T03378,CU0567,A009,C02,Email,2025-03-18 14:00:00,2025-03-18 21:10:31.552335796,7.18,1,0,5,Resolved
T03379,CU0408,A013,C03,Chat,2025-08-14 20:00:00,2025-08-15 08:20:56.834593072,12.35,1,0,4,Resolved
T03380,CU0345,A014,C02,Chat,2025-07-01 15:00:00,,17.93,1,0,5,Open
T03381,CU0449,A012,C04,Email,2025-04-18 13:00:00,2025-04-19 07:51:55.534238841,18.87,0,0,5,Resolved
T03382,CU0571,A007,C04,Web,2025-08-03 13:00:00,2025-08-04 02:55:11.993202840,13.92,1,0,5,Resolved
T03383,CU0643,A018,C04,Web,2025-12-29 15:00:00,2025-12-29 22:42:11.868808766,7.7,1,0,4,Resolved
T03384,CU0486,A004,C06,Web,2025-01-01 18:00:00,2025-01-02 03:30:30.455660340,9.51,1,0,5,Resolved
T03385,CU0083,A007,C04,Chat,2025-12-16 11:00:00,2025-12-17 03:53:16.555325564,16.89,1,0,5,Resolved
T03386,CU0038,A009,C04,Email,2025-11-09 15:00:00,2025-11-09 22:53:56.111695904,7.9,1,0,5,Resolved
T03387,CU0309,A006,C06,Email,2025-07-13 15:00:00,2025-07-14 13:31:52.540126672,22.53,1,0,4,Resolved
T03388,CU0185,A007,C06,Email,2025-08-11 08:00:00,2025-08-12 01:27:00.900890640,17.45,1,0,5,Resolved
T03389,CU0484,A017,C02,Chat,2025-05-15 19:00:00,2025-05-16 02:19:34.451887494,7.33,1,0,4,Resolved
T03390,CU0631,A003,C01,Email,2025-02-17 15:00:00,2025-02-17 20:11:27.016687453,5.19,1,0,5,Resolved
T03391,CU0227,A010,C05,Chat,2025-07-28 11:00:00,2025-07-30 14:18:07.368172639,51.3,0,1,4,Resolved
T03392,CU0421,A009,C06,Email,2025-10-25 16:00:00,2025-10-26 06:30:41.432347436,14.51,1,0,4,Resolved
T03393,CU0197,A002,C04,Web,2025-03-26 16:00:00,2025-03-27 03:57:31.528486522,11.96,1,0,4,Resolved
T03394,CU0420,A004,C02,Email,2025-09-19 19:00:00,2025-09-20 11:02:19.976662125,16.04,1,0,5,Resolved
T03395,CU0341,A005,C05,Chat,2025-10-01 08:00:00,2025-10-04 20:15:28.865034939,84.26,0,0,3,Resolved
T03396,CU0003,A009,C05,Chat,2025-10-04 13:00:00,2025-10-05 03:23:47.538930001,14.4,1,0,4,Resolved
T03397,CU0599,A008,C04,Email,2025-05-05 10:00:00,2025-05-05 21:49:44.692678279,11.83,1,0,4,Resolved
T03398,CU0273,A011,C06,Email,2025-05-24 15:00:00,2025-05-25 18:02:10.452484356,27.04,1,0,4,Resolved
T03399,CU0674,A007,C06,Chat,2025-06-01 14:00:00,2025-06-02 05:43:22.821770269,15.72,1,0,5,Resolved
T03400,CU0603,A015,C05,Email,2025-11-08 14:00:00,2025-11-09 22:21:27.576612316,32.36,1,0,4,Resolved
T03401,CU0176,A007,C05,Web,2025-11-25 20:00:00,2025-11-27 15:49:45.815430392,43.83,1,0,5,Resolved
T03402,CU0799,A016,C05,Chat,2025-06-01 14:00:00,2025-06-02 22:22:32.546833726,32.38,1,0,5,Resolved
T03403,CU0021,A018,C04,Email,2025-12-21 13:00:00,2025-12-22 09:30:35.335396515,20.51,0,0,4,Resolved
T03404,CU0517,A013,C04,Web,2025-07-28 08:00:00,2025-07-28 13:17:04.540823872,5.28,1,0,4,Resolved
T03405,CU0723,A002,C05,Email,2025-05-21 11:00:00,2025-05-22 08:13:14.905666084,21.22,1,0,5,Resolved
T03406,CU0487,A017,C05,Web,2025-01-01 19:00:00,2025-01-04 20:27:02.216341861,73.45,0,1,3,Resolved
T03407,CU0502,A015,C04,Email,2025-08-12 13:00:00,2025-08-13 10:13:29.042474178,21.22,0,0,5,Resolved
T03408,CU0424,A011,C01,Chat,2025-08-24 19:00:00,2025-08-25 08:03:34.954650021,13.06,0,0,5,Resolved
T03409,CU0055,A007,C05,Chat,2025-12-20 14:00:00,2025-12-22 19:59:50.297904254,54.0,0,0,3,Resolved
T03410,CU0611,A013,C05,Chat,2025-09-20 15:00:00,2025-09-21 10:45:53.856178686,19.76,1,0,4,Resolved
T03411,CU0858,A012,C03,Chat,2025-01-11 13:00:00,2025-01-12 13:19:06.666948418,24.32,0,0,4,Resolved
T03412,CU0719,A014,C03,Email,2025-07-26 15:00:00,2025-07-28 02:07:46.043403254,35.13,0,0,5,Resolved
T03413,CU0053,A012,C02,Chat,2025-09-29 08:00:00,2025-09-29 21:19:23.302067127,13.32,1,0,4,Resolved
T03414,CU0199,A015,C06,Chat,2025-07-01 08:00:00,2025-07-06 11:16:25.301273174,123.27,0,0,3,Resolved
T03415,CU0750,A018,C06,Email,2025-06-06 14:00:00,2025-06-07 17:18:34.026150178,27.31,1,0,4,Resolved
T03416,CU0643,A014,C04,Chat,2025-10-23 15:00:00,2025-10-23 19:06:02.394708440,4.1,1,0,5,Resolved
T03417,CU0330,A006,C03,Chat,2025-08-12 15:00:00,2025-08-13 16:49:58.156141386,25.83,0,0,5,Resolved
T03418,CU0220,A017,C05,Email,2025-09-06 13:00:00,2025-09-08 06:19:01.427365135,41.32,1,1,5,Resolved
T03419,CU0417,A015,C04,Chat,2025-06-19 11:00:00,2025-06-20 05:34:51.840329646,18.58,0,0,5,Resolved
T03420,CU0029,A009,C06,Chat,2025-04-12 17:00:00,2025-04-14 00:59:27.142400043,31.99,1,0,4,Resolved
T03421,CU0081,A002,C01,Chat,2025-07-09 15:00:00,2025-07-09 22:49:27.547926844,7.82,1,0,5,Resolved
T03422,CU0068,A018,C01,Email,2025-12-17 08:00:00,2025-12-17 23:43:46.594953753,15.73,0,0,5,Resolved
T03423,CU0743,A010,C04,Email,2025-08-08 13:00:00,2025-08-09 10:29:17.867425977,21.49,0,0,5,Resolved
T03424,CU0042,A008,C02,Email,2025-09-16 17:00:00,2025-09-17 05:20:46.546217700,12.35,1,0,4,Resolved
T03425,CU0498,A011,C05,Chat,2025-02-15 18:00:00,2025-02-16 22:56:59.657555922,28.95,1,0,5,Resolved
T03426,CU0253,A002,C06,Email,2025-12-27 11:00:00,2025-12-28 18:32:50.322456412,31.55,1,0,4,Resolved
T03427,CU0681,A015,C01,Chat,2025-03-31 20:00:00,2025-04-01 02:47:25.763254818,6.79,1,0,5,Resolved
T03428,CU0115,A004,C04,Email,2025-12-21 16:00:00,2025-12-22 03:32:42.580085125,11.55,1,1,5,Resolved
T03429,CU0820,A005,C05,Chat,2025-06-12 13:00:00,2025-06-13 20:30:59.655169238,31.52,1,0,4,Resolved
T03430,CU0077,A011,C06,Chat,2025-12-02 16:00:00,2025-12-03 07:28:32.264294325,15.48,1,0,4,Resolved
T03431,CU0762,A012,C04,Chat,2025-11-22 19:00:00,2025-11-22 23:01:39.072993510,4.03,1,0,5,Resolved
T03432,CU0133,A001,C02,Chat,2025-10-03 10:00:00,2025-10-04 01:35:26.151532047,15.59,1,0,4,Resolved
T03433,CU0027,A011,C05,Chat,2025-12-01 09:00:00,2025-12-01 21:40:00.381046321,12.67,1,0,4,Resolved
T03434,CU0035,A003,C04,Chat,2025-08-11 13:00:00,2025-08-11 22:00:21.499896369,9.01,1,0,5,Resolved
T03435,CU0703,A018,C06,Web,2025-11-06 09:00:00,,11.26,1,0,5,Open
T03436,CU0310,A007,C04,Email,2025-03-04 18:00:00,2025-03-04 23:14:19.732936041,5.24,1,0,5,Resolved
T03437,CU0376,A009,C02,Email,2025-01-26 20:00:00,2025-01-27 12:57:39.634625642,16.96,1,0,5,Resolved
T03438,CU0741,A012,C06,Chat,2025-07-18 15:00:00,2025-07-20 08:40:54.171346112,41.68,0,1,4,Resolved
T03439,CU0236,A003,C04,Chat,2025-10-23 20:00:00,2025-10-24 05:47:32.939410012,9.79,1,0,5,Resolved
T03440,CU0499,A003,C02,Web,2025-10-07 08:00:00,2025-10-07 15:44:37.931005906,7.74,1,0,4,Resolved
T03441,CU0269,A018,C04,Chat,2025-07-12 16:00:00,2025-07-13 02:28:53.832515188,10.48,1,0,4,Resolved
T03442,CU0059,A011,C06,Web,2025-07-10 13:00:00,2025-07-12 09:43:49.730331986,44.73,0,0,5,Resolved
T03443,CU0895,A005,C05,Email,2025-08-11 11:00:00,2025-08-13 08:44:15.645640030,45.74,1,0,4,Resolved
T03444,CU0338,A012,C03,Chat,2025-11-13 12:00:00,2025-11-14 12:36:59.375338948,24.62,0,0,4,Resolved
T03445,CU0763,A017,C05,Email,2025-11-04 15:00:00,2025-11-06 14:51:35.746287706,47.86,1,0,4,Resolved
T03446,CU0387,A014,C03,Email,2025-02-10 16:00:00,2025-02-11 07:10:33.554938623,15.18,1,0,5,Resolved
T03447,CU0781,A008,C04,Web,2025-08-06 10:00:00,2025-08-06 16:07:04.974576679,6.12,1,0,5,Resolved
T03448,CU0156,A012,C04,Email,2025-05-20 15:00:00,2025-05-20 22:49:32.291209765,7.83,1,0,5,Resolved
T03449,CU0487,A017,C02,Chat,2025-10-19 20:00:00,2025-10-20 09:23:52.400206561,13.4,1,0,5,Resolved
T03450,CU0336,A005,C03,Email,2025-07-04 08:00:00,2025-07-04 23:20:34.518558577,15.34,1,0,5,Resolved
T03451,CU0894,A015,C06,Chat,2025-12-28 19:00:00,2025-12-29 10:33:13.117154727,15.55,1,0,5,Resolved
